event, ALock, AThread
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#11 is accuqired and released equivalent times
end, , 2003463579
begin, , 372469954
acquire, 1371495133, 372469954
acquire, 1371495133, 372469954
acquire, 1371495133, 372469954
acquire, 1371495133, 372469954
acquire, 1371495133, 372469954
Sum is :78
release, 1371495133, 372469954
release, 1371495133, 372469954
release, 1371495133, 372469954
release, 1371495133, 372469954
release, 1371495133, 372469954
Thread Thread_I#9#12 SUCCEEDED:Lock Lock_I#9#12 is accuqired and released equivalent times
end, , 372469954
begin, , 1058876963
acquire, 1371495133, 1058876963
acquire, 1371495133, 1058876963
acquire, 1371495133, 1058876963
acquire, 1371495133, 1058876963
acquire, 1371495133, 1058876963
Sum is :0
release, 1371495133, 1058876963
release, 1371495133, 1058876963
release, 1371495133, 1058876963
release, 1371495133, 1058876963
release, 1371495133, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#12 is accuqired and released equivalent times
end, , 1058876963
begin, , 2030411960
acquire, 899929247, 2030411960
acquire, 899929247, 2030411960
acquire, 899929247, 2030411960
acquire, 899929247, 2030411960
acquire, 899929247, 2030411960
Sum is :91
release, 899929247, 2030411960
release, 899929247, 2030411960
release, 899929247, 2030411960
release, 899929247, 2030411960
release, 899929247, 2030411960
Thread Thread_I#9#13 SUCCEEDED:Lock Lock_I#9#13 is accuqired and released equivalent times
end, , 2030411960
begin, , 1204296383
acquire, 899929247, 1204296383
acquire, 899929247, 1204296383
acquire, 899929247, 1204296383
acquire, 899929247, 1204296383
acquire, 899929247, 1204296383
Sum is :1
release, 899929247, 1204296383
release, 899929247, 1204296383
release, 899929247, 1204296383
release, 899929247, 1204296383
release, 899929247, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#13 is accuqired and released equivalent times
end, , 1204296383
begin, , 949684105
acquire, 333040629, 949684105
acquire, 333040629, 949684105
acquire, 333040629, 949684105
acquire, 333040629, 949684105
acquire, 333040629, 949684105
Sum is :105
release, 333040629, 949684105
release, 333040629, 949684105
release, 333040629, 949684105
release, 333040629, 949684105
release, 333040629, 949684105
Thread Thread_I#9#14 SUCCEEDED:Lock Lock_I#9#14 is accuqired and released equivalent times
end, , 949684105
begin, , 2003463579
acquire, 333040629, 2003463579
acquire, 333040629, 2003463579
acquire, 333040629, 2003463579
acquire, 333040629, 2003463579
acquire, 333040629, 2003463579
Sum is :3
release, 333040629, 2003463579
release, 333040629, 2003463579
release, 333040629, 2003463579
release, 333040629, 2003463579
release, 333040629, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#14 is accuqired and released equivalent times
end, , 2003463579
begin, , 1200470358
acquire, 1822525972, 1200470358
acquire, 1822525972, 1200470358
acquire, 1822525972, 1200470358
acquire, 1822525972, 1200470358
acquire, 1822525972, 1200470358
Sum is :120
release, 1822525972, 1200470358
release, 1822525972, 1200470358
release, 1822525972, 1200470358
release, 1822525972, 1200470358
release, 1822525972, 1200470358
Thread Thread_I#9#15 SUCCEEDED:Lock Lock_I#9#15 is accuqired and released equivalent times
end, , 1200470358
begin, , 1058876963
acquire, 1822525972, 1058876963
acquire, 1822525972, 1058876963
acquire, 1822525972, 1058876963
acquire, 1822525972, 1058876963
acquire, 1822525972, 1058876963
Sum is :0
release, 1822525972, 1058876963
release, 1822525972, 1058876963
release, 1822525972, 1058876963
release, 1822525972, 1058876963
release, 1822525972, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#15 is accuqired and released equivalent times
end, , 1058876963
begin, , 208043846
acquire, 1371376476, 208043846
acquire, 1371376476, 208043846
acquire, 1371376476, 208043846
acquire, 1371376476, 208043846
acquire, 1371376476, 208043846
Sum is :136
release, 1371376476, 208043846
release, 1371376476, 208043846
release, 1371376476, 208043846
release, 1371376476, 208043846
release, 1371376476, 208043846
Thread Thread_I#9#16 SUCCEEDED:Lock Lock_I#9#16 is accuqired and released equivalent times
end, , 208043846
begin, , 1204296383
acquire, 1371376476, 1204296383
acquire, 1371376476, 1204296383
acquire, 1371376476, 1204296383
acquire, 1371376476, 1204296383
acquire, 1371376476, 1204296383
Sum is :1
release, 1371376476, 1204296383
release, 1371376476, 1204296383
release, 1371376476, 1204296383
release, 1371376476, 1204296383
release, 1371376476, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#16 is accuqired and released equivalent times
end, , 1204296383
begin, , 2068897588
acquire, 457247584, 2068897588
acquire, 457247584, 2068897588
acquire, 457247584, 2068897588
acquire, 457247584, 2068897588
acquire, 457247584, 2068897588
Sum is :153
release, 457247584, 2068897588
release, 457247584, 2068897588
release, 457247584, 2068897588
release, 457247584, 2068897588
release, 457247584, 2068897588
Thread Thread_I#9#17 SUCCEEDED:Lock Lock_I#9#17 is accuqired and released equivalent times
end, , 2068897588
begin, , 2003463579
acquire, 457247584, 2003463579
acquire, 457247584, 2003463579
acquire, 457247584, 2003463579
acquire, 457247584, 2003463579
acquire, 457247584, 2003463579
Sum is :3
release, 457247584, 2003463579
release, 457247584, 2003463579
release, 457247584, 2003463579
release, 457247584, 2003463579
release, 457247584, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#17 is accuqired and released equivalent times
end, , 2003463579
begin, , 610454273
acquire, 431506362, 610454273
acquire, 431506362, 610454273
acquire, 431506362, 610454273
acquire, 431506362, 610454273
acquire, 431506362, 610454273
Sum is :171
release, 431506362, 610454273
release, 431506362, 610454273
release, 431506362, 610454273
release, 431506362, 610454273
release, 431506362, 610454273
Thread Thread_I#9#18 SUCCEEDED:Lock Lock_I#9#18 is accuqired and released equivalent times
end, , 610454273
begin, , 1058876963
acquire, 431506362, 1058876963
acquire, 431506362, 1058876963
acquire, 431506362, 1058876963
acquire, 431506362, 1058876963
acquire, 431506362, 1058876963
Sum is :0
release, 431506362, 1058876963
release, 431506362, 1058876963
release, 431506362, 1058876963
release, 431506362, 1058876963
release, 431506362, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#18 is accuqired and released equivalent times
end, , 1058876963
begin, , 1693226694
acquire, 2003147568, 1693226694
acquire, 2003147568, 1693226694
acquire, 2003147568, 1693226694
acquire, 2003147568, 1693226694
acquire, 2003147568, 1693226694
Sum is :190
release, 2003147568, 1693226694
release, 2003147568, 1693226694
release, 2003147568, 1693226694
release, 2003147568, 1693226694
release, 2003147568, 1693226694
Thread Thread_I#9#19 SUCCEEDED:Lock Lock_I#9#19 is accuqired and released equivalent times
end, , 1693226694
begin, , 1204296383
acquire, 2003147568, 1204296383
acquire, 2003147568, 1204296383
acquire, 2003147568, 1204296383
acquire, 2003147568, 1204296383
acquire, 2003147568, 1204296383
Sum is :1
release, 2003147568, 1204296383
release, 2003147568, 1204296383
release, 2003147568, 1204296383
release, 2003147568, 1204296383
release, 2003147568, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#19 is accuqired and released equivalent times
end, , 1204296383
begin, , 1164799006
acquire, 504582810, 1164799006
acquire, 504582810, 1164799006
acquire, 504582810, 1164799006
acquire, 504582810, 1164799006
acquire, 504582810, 1164799006
Sum is :210
release, 504582810, 1164799006
release, 504582810, 1164799006
release, 504582810, 1164799006
release, 504582810, 1164799006
release, 504582810, 1164799006
Thread Thread_I#9#20 SUCCEEDED:Lock Lock_I#9#20 is accuqired and released equivalent times
end, , 1164799006
begin, , 2003463579
acquire, 504582810, 2003463579
acquire, 504582810, 2003463579
acquire, 504582810, 2003463579
acquire, 504582810, 2003463579
acquire, 504582810, 2003463579
Sum is :3
release, 504582810, 2003463579
release, 504582810, 2003463579
release, 504582810, 2003463579
release, 504582810, 2003463579
release, 504582810, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#20 is accuqired and released equivalent times
end, , 2003463579
begin, , 516537656
acquire, 1160649162, 516537656
acquire, 1160649162, 516537656
acquire, 1160649162, 516537656
acquire, 1160649162, 516537656
acquire, 1160649162, 516537656
Sum is :231
release, 1160649162, 516537656
release, 1160649162, 516537656
release, 1160649162, 516537656
release, 1160649162, 516537656
release, 1160649162, 516537656
Thread Thread_I#9#21 SUCCEEDED:Lock Lock_I#9#21 is accuqired and released equivalent times
end, , 516537656
begin, , 1058876963
acquire, 1160649162, 1058876963
acquire, 1160649162, 1058876963
acquire, 1160649162, 1058876963
acquire, 1160649162, 1058876963
acquire, 1160649162, 1058876963
Sum is :0
release, 1160649162, 1058876963
release, 1160649162, 1058876963
release, 1160649162, 1058876963
release, 1160649162, 1058876963
release, 1160649162, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#21 is accuqired and released equivalent times
end, , 1058876963
begin, , 1796047085
acquire, 1871612052, 1796047085
acquire, 1871612052, 1796047085
acquire, 1871612052, 1796047085
acquire, 1871612052, 1796047085
acquire, 1871612052, 1796047085
Sum is :253
release, 1871612052, 1796047085
release, 1871612052, 1796047085
release, 1871612052, 1796047085
release, 1871612052, 1796047085
release, 1871612052, 1796047085
Thread Thread_I#9#22 SUCCEEDED:Lock Lock_I#9#22 is accuqired and released equivalent times
end, , 1796047085
begin, , 1204296383
acquire, 1871612052, 1204296383
acquire, 1871612052, 1204296383
acquire, 1871612052, 1204296383
acquire, 1871612052, 1204296383
acquire, 1871612052, 1204296383
Sum is :1
release, 1871612052, 1204296383
release, 1871612052, 1204296383
release, 1871612052, 1204296383
release, 1871612052, 1204296383
release, 1871612052, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#22 is accuqired and released equivalent times
end, , 1204296383
begin, , 1023268896
acquire, 153646652, 1023268896
acquire, 153646652, 1023268896
acquire, 153646652, 1023268896
acquire, 153646652, 1023268896
acquire, 153646652, 1023268896
Sum is :276
release, 153646652, 1023268896
release, 153646652, 1023268896
release, 153646652, 1023268896
release, 153646652, 1023268896
release, 153646652, 1023268896
Thread Thread_I#9#23 SUCCEEDED:Lock Lock_I#9#23 is accuqired and released equivalent times
end, , 1023268896
begin, , 2003463579
acquire, 153646652, 2003463579
acquire, 153646652, 2003463579
acquire, 153646652, 2003463579
acquire, 153646652, 2003463579
acquire, 153646652, 2003463579
Sum is :3
release, 153646652, 2003463579
release, 153646652, 2003463579
release, 153646652, 2003463579
release, 153646652, 2003463579
release, 153646652, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#23 is accuqired and released equivalent times
end, , 2003463579
begin, , 237344028
acquire, 368342628, 237344028
acquire, 368342628, 237344028
acquire, 368342628, 237344028
acquire, 368342628, 237344028
acquire, 368342628, 237344028
Sum is :300
release, 368342628, 237344028
release, 368342628, 237344028
release, 368342628, 237344028
release, 368342628, 237344028
release, 368342628, 237344028
Thread Thread_I#9#24 SUCCEEDED:Lock Lock_I#9#24 is accuqired and released equivalent times
end, , 237344028
begin, , 1058876963
acquire, 368342628, 1058876963
acquire, 368342628, 1058876963
acquire, 368342628, 1058876963
acquire, 368342628, 1058876963
acquire, 368342628, 1058876963
Sum is :0
release, 368342628, 1058876963
release, 368342628, 1058876963
release, 368342628, 1058876963
release, 368342628, 1058876963
release, 368342628, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#24 is accuqired and released equivalent times
end, , 1058876963
begin, , 1192923170
acquire, 231311211, 1192923170
acquire, 231311211, 1192923170
acquire, 231311211, 1192923170
acquire, 231311211, 1192923170
acquire, 231311211, 1192923170
Sum is :325
release, 231311211, 1192923170
release, 231311211, 1192923170
release, 231311211, 1192923170
release, 231311211, 1192923170
release, 231311211, 1192923170
Thread Thread_I#9#25 SUCCEEDED:Lock Lock_I#9#25 is accuqired and released equivalent times
end, , 1192923170
begin, , 1204296383
acquire, 231311211, 1204296383
acquire, 231311211, 1204296383
acquire, 231311211, 1204296383
acquire, 231311211, 1204296383
acquire, 231311211, 1204296383
Sum is :1
release, 231311211, 1204296383
release, 231311211, 1204296383
release, 231311211, 1204296383
release, 231311211, 1204296383
release, 231311211, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#25 is accuqired and released equivalent times
end, , 1204296383
begin, , 795242171
acquire, 429353573, 795242171
acquire, 429353573, 795242171
acquire, 429353573, 795242171
acquire, 429353573, 795242171
acquire, 429353573, 795242171
Sum is :351
release, 429353573, 795242171
release, 429353573, 795242171
release, 429353573, 795242171
release, 429353573, 795242171
release, 429353573, 795242171
Thread Thread_I#9#26 SUCCEEDED:Lock Lock_I#9#26 is accuqired and released equivalent times
end, , 795242171
begin, , 2003463579
acquire, 429353573, 2003463579
acquire, 429353573, 2003463579
acquire, 429353573, 2003463579
acquire, 429353573, 2003463579
acquire, 429353573, 2003463579
Sum is :3
release, 429353573, 2003463579
release, 429353573, 2003463579
release, 429353573, 2003463579
release, 429353573, 2003463579
release, 429353573, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#26 is accuqired and released equivalent times
end, , 2003463579
begin, , 169833205
acquire, 1261198850, 169833205
acquire, 1261198850, 169833205
acquire, 1261198850, 169833205
acquire, 1261198850, 169833205
acquire, 1261198850, 169833205
Sum is :378
release, 1261198850, 169833205
release, 1261198850, 169833205
release, 1261198850, 169833205
release, 1261198850, 169833205
release, 1261198850, 169833205
Thread Thread_I#9#27 SUCCEEDED:Lock Lock_I#9#27 is accuqired and released equivalent times
end, , 169833205
begin, , 1058876963
acquire, 1261198850, 1058876963
acquire, 1261198850, 1058876963
acquire, 1261198850, 1058876963
acquire, 1261198850, 1058876963
acquire, 1261198850, 1058876963
Sum is :0
release, 1261198850, 1058876963
release, 1261198850, 1058876963
release, 1261198850, 1058876963
release, 1261198850, 1058876963
release, 1261198850, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#27 is accuqired and released equivalent times
end, , 1058876963
begin, , 1470358122
acquire, 1975873209, 1470358122
acquire, 1975873209, 1470358122
acquire, 1975873209, 1470358122
acquire, 1975873209, 1470358122
acquire, 1975873209, 1470358122
Sum is :406
release, 1975873209, 1470358122
release, 1975873209, 1470358122
release, 1975873209, 1470358122
release, 1975873209, 1470358122
release, 1975873209, 1470358122
Thread Thread_I#9#28 SUCCEEDED:Lock Lock_I#9#28 is accuqired and released equivalent times
end, , 1470358122
begin, , 1204296383
acquire, 1975873209, 1204296383
acquire, 1975873209, 1204296383
acquire, 1975873209, 1204296383
acquire, 1975873209, 1204296383
acquire, 1975873209, 1204296383
Sum is :1
release, 1975873209, 1204296383
release, 1975873209, 1204296383
release, 1975873209, 1204296383
release, 1975873209, 1204296383
release, 1975873209, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#28 is accuqired and released equivalent times
end, , 1204296383
begin, , 79438382
acquire, 768192757, 79438382
acquire, 768192757, 79438382
acquire, 768192757, 79438382
acquire, 768192757, 79438382
acquire, 768192757, 79438382
Sum is :435
release, 768192757, 79438382
release, 768192757, 79438382
release, 768192757, 79438382
release, 768192757, 79438382
release, 768192757, 79438382
Thread Thread_I#9#29 SUCCEEDED:Lock Lock_I#9#29 is accuqired and released equivalent times
end, , 79438382
begin, , 2003463579
acquire, 768192757, 2003463579
acquire, 768192757, 2003463579
acquire, 768192757, 2003463579
acquire, 768192757, 2003463579
acquire, 768192757, 2003463579
Sum is :3
release, 768192757, 2003463579
release, 768192757, 2003463579
release, 768192757, 2003463579
release, 768192757, 2003463579
release, 768192757, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#29 is accuqired and released equivalent times
end, , 2003463579
begin, , 1697752980
acquire, 996125997, 1697752980
acquire, 996125997, 1697752980
acquire, 996125997, 1697752980
acquire, 996125997, 1697752980
acquire, 996125997, 1697752980
Sum is :465
release, 996125997, 1697752980
release, 996125997, 1697752980
release, 996125997, 1697752980
release, 996125997, 1697752980
release, 996125997, 1697752980
Thread Thread_I#9#30 SUCCEEDED:Lock Lock_I#9#30 is accuqired and released equivalent times
end, , 1697752980
begin, , 1058876963
acquire, 996125997, 1058876963
acquire, 996125997, 1058876963
acquire, 996125997, 1058876963
acquire, 996125997, 1058876963
acquire, 996125997, 1058876963
Sum is :0
release, 996125997, 1058876963
release, 996125997, 1058876963
release, 996125997, 1058876963
release, 996125997, 1058876963
release, 996125997, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#30 is accuqired and released equivalent times
end, , 1058876963
begin, , 1578587450
acquire, 1052317717, 1578587450
acquire, 1052317717, 1578587450
acquire, 1052317717, 1578587450
acquire, 1052317717, 1578587450
acquire, 1052317717, 1578587450
Sum is :496
release, 1052317717, 1578587450
release, 1052317717, 1578587450
release, 1052317717, 1578587450
release, 1052317717, 1578587450
release, 1052317717, 1578587450
Thread Thread_I#9#31 SUCCEEDED:Lock Lock_I#9#31 is accuqired and released equivalent times
end, , 1578587450
begin, , 1204296383
acquire, 1052317717, 1204296383
acquire, 1052317717, 1204296383
acquire, 1052317717, 1204296383
acquire, 1052317717, 1204296383
acquire, 1052317717, 1204296383
Sum is :1
release, 1052317717, 1204296383
release, 1052317717, 1204296383
release, 1052317717, 1204296383
release, 1052317717, 1204296383
release, 1052317717, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#31 is accuqired and released equivalent times
end, , 1204296383
begin, , 1457263953
acquire, 271379554, 1457263953
acquire, 271379554, 1457263953
acquire, 271379554, 1457263953
acquire, 271379554, 1457263953
acquire, 271379554, 1457263953
Sum is :528
release, 271379554, 1457263953
release, 271379554, 1457263953
release, 271379554, 1457263953
release, 271379554, 1457263953
release, 271379554, 1457263953
Thread Thread_I#9#32 SUCCEEDED:Lock Lock_I#9#32 is accuqired and released equivalent times
end, , 1457263953
begin, , 2003463579
acquire, 271379554, 2003463579
acquire, 271379554, 2003463579
acquire, 271379554, 2003463579
acquire, 271379554, 2003463579
acquire, 271379554, 2003463579
Sum is :3
release, 271379554, 2003463579
release, 271379554, 2003463579
release, 271379554, 2003463579
release, 271379554, 2003463579
release, 271379554, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#32 is accuqired and released equivalent times
end, , 2003463579
begin, , 1962329560
acquire, 41489123, 1962329560
acquire, 41489123, 1962329560
acquire, 41489123, 1962329560
acquire, 41489123, 1962329560
acquire, 41489123, 1962329560
Sum is :561
release, 41489123, 1962329560
release, 41489123, 1962329560
release, 41489123, 1962329560
release, 41489123, 1962329560
release, 41489123, 1962329560
Thread Thread_I#9#33 SUCCEEDED:Lock Lock_I#9#33 is accuqired and released equivalent times
end, , 1962329560
begin, , 1058876963
acquire, 41489123, 1058876963
acquire, 41489123, 1058876963
acquire, 41489123, 1058876963
acquire, 41489123, 1058876963
acquire, 41489123, 1058876963
Sum is :0
release, 41489123, 1058876963
release, 41489123, 1058876963
release, 41489123, 1058876963
release, 41489123, 1058876963
release, 41489123, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#33 is accuqired and released equivalent times
end, , 1058876963
begin, , 884603232
acquire, 1124162665, 884603232
acquire, 1124162665, 884603232
acquire, 1124162665, 884603232
acquire, 1124162665, 884603232
acquire, 1124162665, 884603232
Sum is :595
release, 1124162665, 884603232
release, 1124162665, 884603232
release, 1124162665, 884603232
release, 1124162665, 884603232
release, 1124162665, 884603232
Thread Thread_I#9#34 SUCCEEDED:Lock Lock_I#9#34 is accuqired and released equivalent times
end, , 884603232
begin, , 1204296383
acquire, 1124162665, 1204296383
acquire, 1124162665, 1204296383
acquire, 1124162665, 1204296383
acquire, 1124162665, 1204296383
acquire, 1124162665, 1204296383
Sum is :1
release, 1124162665, 1204296383
release, 1124162665, 1204296383
release, 1124162665, 1204296383
release, 1124162665, 1204296383
release, 1124162665, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#34 is accuqired and released equivalent times
end, , 1204296383
begin, , 26970580
acquire, 1270836494, 26970580
acquire, 1270836494, 26970580
acquire, 1270836494, 26970580
acquire, 1270836494, 26970580
acquire, 1270836494, 26970580
Sum is :630
release, 1270836494, 26970580
release, 1270836494, 26970580
release, 1270836494, 26970580
release, 1270836494, 26970580
release, 1270836494, 26970580
Thread Thread_I#9#35 SUCCEEDED:Lock Lock_I#9#35 is accuqired and released equivalent times
end, , 26970580
begin, , 2003463579
acquire, 1270836494, 2003463579
acquire, 1270836494, 2003463579
acquire, 1270836494, 2003463579
acquire, 1270836494, 2003463579
acquire, 1270836494, 2003463579
Sum is :3
release, 1270836494, 2003463579
release, 1270836494, 2003463579
release, 1270836494, 2003463579
release, 1270836494, 2003463579
release, 1270836494, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#35 is accuqired and released equivalent times
end, , 2003463579
begin, , 817299424
acquire, 2031951755, 817299424
acquire, 2031951755, 817299424
acquire, 2031951755, 817299424
acquire, 2031951755, 817299424
acquire, 2031951755, 817299424
Sum is :666
release, 2031951755, 817299424
release, 2031951755, 817299424
release, 2031951755, 817299424
release, 2031951755, 817299424
release, 2031951755, 817299424
Thread Thread_I#9#36 SUCCEEDED:Lock Lock_I#9#36 is accuqired and released equivalent times
end, , 817299424
begin, , 1058876963
acquire, 2031951755, 1058876963
acquire, 2031951755, 1058876963
acquire, 2031951755, 1058876963
acquire, 2031951755, 1058876963
acquire, 2031951755, 1058876963
Sum is :0
release, 2031951755, 1058876963
release, 2031951755, 1058876963
release, 2031951755, 1058876963
release, 2031951755, 1058876963
release, 2031951755, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#36 is accuqired and released equivalent times
end, , 1058876963
begin, , 605420629
acquire, 351417028, 605420629
acquire, 351417028, 605420629
acquire, 351417028, 605420629
acquire, 351417028, 605420629
acquire, 351417028, 605420629
Sum is :703
release, 351417028, 605420629
release, 351417028, 605420629
release, 351417028, 605420629
release, 351417028, 605420629
release, 351417028, 605420629
Thread Thread_I#9#37 SUCCEEDED:Lock Lock_I#9#37 is accuqired and released equivalent times
end, , 605420629
begin, , 1204296383
acquire, 351417028, 1204296383
acquire, 351417028, 1204296383
acquire, 351417028, 1204296383
acquire, 351417028, 1204296383
acquire, 351417028, 1204296383
Sum is :1
release, 351417028, 1204296383
release, 351417028, 1204296383
release, 351417028, 1204296383
release, 351417028, 1204296383
release, 351417028, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#37 is accuqired and released equivalent times
end, , 1204296383
begin, , 331122245
acquire, 38544126, 331122245
acquire, 38544126, 331122245
acquire, 38544126, 331122245
acquire, 38544126, 331122245
acquire, 38544126, 331122245
Sum is :741
release, 38544126, 331122245
release, 38544126, 331122245
release, 38544126, 331122245
release, 38544126, 331122245
release, 38544126, 331122245
Thread Thread_I#9#38 SUCCEEDED:Lock Lock_I#9#38 is accuqired and released equivalent times
end, , 331122245
begin, , 2003463579
acquire, 38544126, 2003463579
acquire, 38544126, 2003463579
acquire, 38544126, 2003463579
acquire, 38544126, 2003463579
acquire, 38544126, 2003463579
Sum is :3
release, 38544126, 2003463579
release, 38544126, 2003463579
release, 38544126, 2003463579
release, 38544126, 2003463579
release, 38544126, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#38 is accuqired and released equivalent times
end, , 2003463579
begin, , 154173878
acquire, 215082566, 154173878
acquire, 215082566, 154173878
acquire, 215082566, 154173878
acquire, 215082566, 154173878
acquire, 215082566, 154173878
Sum is :780
release, 215082566, 154173878
release, 215082566, 154173878
release, 215082566, 154173878
release, 215082566, 154173878
release, 215082566, 154173878
Thread Thread_I#9#39 SUCCEEDED:Lock Lock_I#9#39 is accuqired and released equivalent times
end, , 154173878
begin, , 1058876963
acquire, 215082566, 1058876963
acquire, 215082566, 1058876963
acquire, 215082566, 1058876963
acquire, 215082566, 1058876963
acquire, 215082566, 1058876963
Sum is :0
release, 215082566, 1058876963
release, 215082566, 1058876963
release, 215082566, 1058876963
release, 215082566, 1058876963
release, 215082566, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#39 is accuqired and released equivalent times
end, , 1058876963
begin, , 2074658615
acquire, 412111214, 2074658615
acquire, 412111214, 2074658615
acquire, 412111214, 2074658615
acquire, 412111214, 2074658615
acquire, 412111214, 2074658615
Sum is :820
release, 412111214, 2074658615
release, 412111214, 2074658615
release, 412111214, 2074658615
release, 412111214, 2074658615
release, 412111214, 2074658615
Thread Thread_I#9#40 SUCCEEDED:Lock Lock_I#9#40 is accuqired and released equivalent times
end, , 2074658615
begin, , 1204296383
acquire, 412111214, 1204296383
acquire, 412111214, 1204296383
acquire, 412111214, 1204296383
acquire, 412111214, 1204296383
acquire, 412111214, 1204296383
Sum is :1
release, 412111214, 1204296383
release, 412111214, 1204296383
release, 412111214, 1204296383
release, 412111214, 1204296383
release, 412111214, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#40 is accuqired and released equivalent times
end, , 1204296383
begin, , 362827515
acquire, 381708767, 362827515
acquire, 381708767, 362827515
acquire, 381708767, 362827515
acquire, 381708767, 362827515
acquire, 381708767, 362827515
Sum is :861
release, 381708767, 362827515
release, 381708767, 362827515
release, 381708767, 362827515
release, 381708767, 362827515
release, 381708767, 362827515
Thread Thread_I#9#41 SUCCEEDED:Lock Lock_I#9#41 is accuqired and released equivalent times
end, , 362827515
begin, , 2003463579
acquire, 381708767, 2003463579
acquire, 381708767, 2003463579
acquire, 381708767, 2003463579
acquire, 381708767, 2003463579
acquire, 381708767, 2003463579
Sum is :3
release, 381708767, 2003463579
release, 381708767, 2003463579
release, 381708767, 2003463579
release, 381708767, 2003463579
release, 381708767, 2003463579
Thread Thread_O#9#2 SUCCEEDED:Lock Lock_I#9#41 is accuqired and released equivalent times
end, , 2003463579
begin, , 736920911
acquire, 837659261, 736920911
acquire, 837659261, 736920911
acquire, 837659261, 736920911
acquire, 837659261, 736920911
acquire, 837659261, 736920911
Sum is :903
release, 837659261, 736920911
release, 837659261, 736920911
release, 837659261, 736920911
release, 837659261, 736920911
release, 837659261, 736920911
Thread Thread_I#9#42 SUCCEEDED:Lock Lock_I#9#42 is accuqired and released equivalent times
end, , 736920911
begin, , 1058876963
acquire, 837659261, 1058876963
acquire, 837659261, 1058876963
acquire, 837659261, 1058876963
acquire, 837659261, 1058876963
acquire, 837659261, 1058876963
Sum is :0
release, 837659261, 1058876963
release, 837659261, 1058876963
release, 837659261, 1058876963
release, 837659261, 1058876963
release, 837659261, 1058876963
Thread Thread_O#9#0 SUCCEEDED:Lock Lock_I#9#42 is accuqired and released equivalent times
end, , 1058876963
begin, , 648936749
acquire, 859236022, 648936749
acquire, 859236022, 648936749
acquire, 859236022, 648936749
acquire, 859236022, 648936749
acquire, 859236022, 648936749
Sum is :946
release, 859236022, 648936749
release, 859236022, 648936749
release, 859236022, 648936749
release, 859236022, 648936749
release, 859236022, 648936749
Thread Thread_I#9#43 SUCCEEDED:Lock Lock_I#9#43 is accuqired and released equivalent times
end, , 648936749
begin, , 1204296383
acquire, 859236022, 1204296383
acquire, 859236022, 1204296383
acquire, 859236022, 1204296383
acquire, 859236022, 1204296383
acquire, 859236022, 1204296383
Sum is :1
release, 859236022, 1204296383
release, 859236022, 1204296383
release, 859236022, 1204296383
release, 859236022, 1204296383
release, 859236022, 1204296383
Thread Thread_O#9#1 SUCCEEDED:Lock Lock_I#9#43 is accuqired and released equivalent times
end, , 1204296383
begin, , 2084559714
acquire, 542980314, 2084559714
acquire, 542980314, 2084559714
acquire, 542980314, 2084559714
acquire, 542980314, 2084559714
acquire, 542980314, 2084559714
Sum is :990
release, 542980314, 2084559714
release, 542980314, 2084559714
release, 542980314, 2084559714
release, 542980314, 2084559714
release, 542980314, 2084559714
Thread Thread_I#9#44 SUCCEEDED:Lock Lock_I#9#44 is accuqired and released equivalent times
